temp,rh,miu,pv,phi,dphi,crow,lam,dw,dp,ldml,ldmg,ldtg,Å[miu
20,0.0159,-560761.7543,37.18697883,0.018951921,5.85E-08,1.21E+06,0.725422242,5.44E-30,5.26E-09,5.55E-28,7.22E-13,7.44E-09,5.61E+05
20,0.016,-559912.8316,37.4208592,0.019001604,5.86E-08,1.21E+06,0.725756244,5.62E-30,5.26E-09,5.73E-28,7.26E-13,7.48E-09,5.60E+05
20,0.0161,-559069.1982,37.65473957,0.019051051,5.87E-08,1.21E+06,0.726088539,5.80E-30,5.26E-09,5.91E-28,7.31E-13,7.52E-09,5.59E+05
20,0.0162,-558230.7885,37.88861994,0.019100266,5.87E-08,1.21E+06,0.726419148,5.98E-30,5.26E-09,6.10E-28,7.35E-13,7.57E-09,5.58E+05
20,0.0163,-557397.5383,38.12250031,0.01914925,5.88E-08,1.21E+06,0.72674809,6.17E-30,5.26E-09,6.29E-28,7.40E-13,7.61E-09,5.57E+05
20,0.0164,-556569.3845,38.35638068,0.019198008,5.89E-08,1.21E+06,0.727075384,6.36E-30,5.25E-09,6.48E-28,7.44E-13,7.66E-09,5.57E+05
20,0.0165,-555746.2651,38.59026105,0.019246541,5.90E-08,1.21E+06,0.727401048,6.56E-30,5.25E-09,6.69E-28,7.49E-13,7.70E-09,5.56E+05
20,0.0166,-554928.1192,38.82414142,0.019294851,5.91E-08,1.21E+06,0.727725101,6.76E-30,5.25E-09,6.89E-28,7.53E-13,7.74E-09,5.55E+05
20,0.0167,-554114.8872,39.05802179,0.019342942,5.92E-08,1.21E+06,0.728047562,6.97E-30,5.25E-09,7.10E-28,7.58E-13,7.79E-09,5.54E+05
20,0.0168,-553306.5103,39.29190216,0.019390816,5.93E-08,1.21E+06,0.728368447,7.18E-30,5.25E-09,7.32E-28,7.62E-13,7.83E-09,5.53E+05
20,0.0169,-552502.9309,39.52578253,0.019438474,5.94E-08,1.21E+06,0.728687775,7.40E-30,5.25E-09,7.54E-28,7.66E-13,7.87E-09,5.53E+05
20,0.017,-551704.0924,39.7596629,0.01948592,5.94E-08,1.21E+06,0.729005563,7.62E-30,5.25E-09,7.77E-28,7.71E-13,7.92E-09,5.52E+05
20,0.0171,-550909.9393,39.99354327,0.019533155,5.95E-08,1.21E+06,0.729321827,7.85E-30,5.25E-09,8.00E-28,7.75E-13,7.96E-09,5.51E+05
20,0.0172,-550120.4167,40.22742364,0.019580182,5.96E-08,1.21E+06,0.729636584,8.08E-30,5.25E-09,8.24E-28,7.80E-13,8.00E-09,5.50E+05
20,0.0173,-549335.4712,40.46130401,0.019627003,5.97E-08,1.21E+06,0.729949851,8.32E-30,5.25E-09,8.49E-28,7.84E-13,8.05E-09,5.49E+05
20,0.0174,-548555.0499,40.69518438,0.019673621,5.98E-08,1.21E+06,0.730261643,8.57E-30,5.25E-09,8.74E-28,7.89E-13,8.09E-09,5.49E+05
20,0.0175,-547779.1009,40.92906475,0.019720037,5.99E-08,1.21E+06,0.730571977,8.82E-30,5.25E-09,8.99E-28,7.93E-13,8.13E-09,5.48E+05
20,0.0176,-547007.5733,41.16294512,0.019766253,5.99E-08,1.21E+06,0.730880868,9.08E-30,5.25E-09,9.25E-28,7.98E-13,8.18E-09,5.47E+05
20,0.0177,-546240.417,41.39682549,0.019812272,6.00E-08,1.21E+06,0.731188332,9.34E-30,5.25E-09,9.52E-28,8.02E-13,8.22E-09,5.46E+05
20,0.0178,-545477.5827,41.63070586,0.019858096,6.01E-08,1.21E+06,0.731494382,9.61E-30,5.25E-09,9.80E-28,8.07E-13,8.27E-09,5.45E+05
20,0.0179,-544719.022,41.86458623,0.019903726,6.02E-08,1.21E+06,0.731799035,9.89E-30,5.25E-09,1.01E-27,8.11E-13,8.31E-09,5.45E+05
20,0.018,-543964.6873,42.0984666,0.019949164,6.03E-08,1.21E+06,0.732102305,1.02E-29,5.25E-09,1.04E-27,8.15E-13,8.35E-09,5.44E+05
20,0.0181,-543214.5317,42.33234697,0.019994414,6.04E-08,1.21E+06,0.732404205,1.05E-29,5.24E-09,1.07E-27,8.20E-13,8.40E-09,5.43E+05
20,0.0182,-542468.5093,42.56622734,0.020039476,6.04E-08,1.21E+06,0.732704751,1.08E-29,5.24E-09,1.10E-27,8.24E-13,8.44E-09,5.42E+05
20,0.0183,-541726.5747,42.80010771,0.020084352,6.05E-08,1.21E+06,0.733003956,1.11E-29,5.24E-09,1.13E-27,8.29E-13,8.48E-09,5.42E+05
20,0.0184,-540988.6834,43.03398808,0.020129044,6.06E-08,1.21E+06,0.733301834,1.14E-29,5.24E-09,1.16E-27,8.33E-13,8.53E-09,5.41E+05
20,0.0185,-540254.7914,43.26786845,0.020173554,6.07E-08,1.21E+06,0.733598397,1.17E-29,5.24E-09,1.19E-27,8.38E-13,8.57E-09,5.40E+05
20,0.0186,-539524.8558,43.50174882,0.020217885,6.08E-08,1.21E+06,0.733893661,1.20E-29,5.24E-09,1.22E-27,8.42E-13,8.61E-09,5.40E+05
20,0.0187,-538798.8341,43.73562919,0.020262036,6.09E-08,1.21E+06,0.734187637,1.23E-29,5.24E-09,1.26E-27,8.46E-13,8.66E-09,5.39E+05
20,0.0188,-538076.6845,43.96950956,0.020306011,6.09E-08,1.21E+06,0.734480338,1.27E-29,5.24E-09,1.29E-27,8.51E-13,8.70E-09,5.38E+05
20,0.0189,-537358.366,44.20338993,0.020349812,6.10E-08,1.21E+06,0.734771777,1.30E-29,5.24E-09,1.33E-27,8.55E-13,8.74E-09,5.37E+05
20,0.019,-536643.838,44.4372703,0.020393439,6.11E-08,1.21E+06,0.735061967,1.34E-29,5.24E-09,1.36E-27,8.60E-13,8.79E-09,5.37E+05
20,0.0191,-535933.0609,44.67115067,0.020436894,6.12E-08,1.21E+06,0.735350919,1.37E-29,5.24E-09,1.40E-27,8.64E-13,8.83E-09,5.36E+05
20,0.0192,-535225.9955,44.90503104,0.020480179,6.13E-08,1.21E+06,0.735638646,1.41E-29,5.24E-09,1.44E-27,8.69E-13,8.87E-09,5.35E+05
20,0.0193,-534522.6031,45.13891141,0.020523297,6.13E-08,1.21E+06,0.73592516,1.45E-29,5.24E-09,1.48E-27,8.73E-13,8.91E-09,5.35E+05
20,0.0194,-533822.8458,45.37279178,0.020566247,6.14E-08,1.21E+06,0.736210472,1.49E-29,5.24E-09,1.52E-27,8.78E-13,8.96E-09,5.34E+05
20,0.0195,-533126.6863,45.60667215,0.020609032,6.15E-08,1.21E+06,0.736494594,1.53E-29,5.24E-09,1.56E-27,8.82E-13,9.00E-09,5.33E+05
20,0.0196,-532434.0877,45.84055252,0.020651654,6.16E-08,1.21E+06,0.736777538,1.57E-29,5.24E-09,1.60E-27,8.86E-13,9.04E-09,5.32E+05
20,0.0197,-531745.0139,46.07443289,0.020694114,6.17E-08,1.21E+06,0.737059314,1.61E-29,5.24E-09,1.64E-27,8.91E-13,9.09E-09,5.32E+05
20,0.0198,-531059.429,46.30831326,0.020736413,6.17E-08,1.21E+06,0.737339934,1.65E-29,5.24E-09,1.68E-27,8.95E-13,9.13E-09,5.31E+05
20,0.0199,-530377.2979,46.54219363,0.020778553,6.18E-08,1.21E+06,0.737619408,1.69E-29,5.23E-09,1.73E-27,9.00E-13,9.17E-09,5.30E+05
20,0.02,-529698.5861,46.776074,0.020820535,6.19E-08,1.21E+06,0.737897748,1.74E-29,5.23E-09,1.77E-27,9.04E-13,9.22E-09,5.30E+05
20,0.0201,-529023.2593,47.00995437,0.020862361,6.20E-08,1.21E+06,0.738174963,1.78E-29,5.23E-09,1.82E-27,9.09E-13,9.26E-09,5.29E+05
20,0.0202,-528351.2841,47.24383474,0.020904033,6.21E-08,1.21E+06,0.738451065,1.83E-29,5.23E-09,1.86E-27,9.13E-13,9.30E-09,5.28E+05
20,0.0203,-527682.6273,47.47771511,0.020945551,6.21E-08,1.21E+06,0.738726063,1.87E-29,5.23E-09,1.91E-27,9.17E-13,9.35E-09,5.28E+05
20,0.0204,-527017.2563,47.71159548,0.020986917,6.22E-08,1.21E+06,0.738999968,1.92E-29,5.23E-09,1.96E-27,9.22E-13,9.39E-09,5.27E+05
20,0.0205,-526355.139,47.94547585,0.021028132,6.23E-08,1.21E+06,0.73927279,1.97E-29,5.23E-09,2.01E-27,9.26E-13,9.43E-09,5.26E+05
20,0.0206,-525696.2436,48.17935622,0.021069199,6.24E-08,1.21E+06,0.739544538,2.02E-29,5.23E-09,2.06E-27,9.31E-13,9.47E-09,5.26E+05
20,0.0207,-525040.539,48.41323659,0.021110117,6.24E-08,1.21E+06,0.739815222,2.07E-29,5.23E-09,2.11E-27,9.35E-13,9.52E-09,5.25E+05
20,0.0208,-524387.9945,48.64711696,0.021150889,6.25E-08,1.21E+06,0.740084852,2.12E-29,5.23E-09,2.16E-27,9.40E-13,9.56E-09,5.24E+05
20,0.0209,-523738.5797,48.88099733,0.021191515,6.26E-08,1.21E+06,0.740353438,2.18E-29,5.23E-09,2.22E-27,9.44E-13,9.60E-09,5.24E+05
20,0.021,-523092.2647,49.1148777,0.021231997,6.27E-08,1.21E+06,0.740620988,2.23E-29,5.23E-09,2.27E-27,9.48E-13,9.65E-09,5.23E+05
20,0.0211,-522449.0202,49.34875807,0.021272337,6.28E-08,1.22E+06,0.740887512,2.28E-29,5.23E-09,2.33E-27,9.53E-13,9.69E-09,5.22E+05
20,0.0212,-521808.817,49.58263844,0.021312534,6.28E-08,1.22E+06,0.741153019,2.34E-29,5.23E-09,2.39E-27,9.57E-13,9.73E-09,5.22E+05
20,0.0213,-521171.6265,49.81651881,0.021352592,6.29E-08,1.22E+06,0.741417517,2.40E-29,5.23E-09,2.45E-27,9.62E-13,9.78E-09,5.21E+05
20,0.0214,-520537.4205,50.05039918,0.02139251,6.30E-08,1.22E+06,0.741681016,2.46E-29,5.23E-09,2.50E-27,9.66E-13,9.82E-09,5.21E+05
20,0.0215,-519906.1712,50.28427955,0.021432291,6.31E-08,1.22E+06,0.741943525,2.52E-29,5.23E-09,2.57E-27,9.70E-13,9.86E-09,5.20E+05
20,0.0216,-519277.8512,50.51815992,0.021471934,6.31E-08,1.22E+06,0.742205051,2.58E-29,5.23E-09,2.63E-27,9.75E-13,9.90E-09,5.19E+05
20,0.0217,-518652.4333,50.75204029,0.021511442,6.32E-08,1.22E+06,0.742465604,2.64E-29,5.23E-09,2.69E-27,9.79E-13,9.95E-09,5.19E+05
20,0.0218,-518029.8909,50.98592066,0.021550816,6.33E-08,1.22E+06,0.742725192,2.70E-29,5.23E-09,2.76E-27,9.84E-13,9.99E-09,5.18E+05
20,0.0219,-517410.1977,51.21980103,0.021590056,6.34E-08,1.22E+06,0.742983822,2.77E-29,5.22E-09,2.82E-27,9.88E-13,1.00E-08,5.17E+05
20,0.022,-516793.3277,51.4536814,0.021629164,6.34E-08,1.22E+06,0.743241504,2.83E-29,5.22E-09,2.89E-27,9.93E-13,1.01E-08,5.17E+05
20,0.0221,-516179.2554,51.68756177,0.02166814,6.35E-08,1.22E+06,0.743498245,2.90E-29,5.22E-09,2.96E-27,9.97E-13,1.01E-08,5.16E+05
20,0.0222,-515567.9553,51.92144214,0.021706987,6.36E-08,1.22E+06,0.743754053,2.97E-29,5.22E-09,3.03E-27,1.00E-12,1.02E-08,5.16E+05
20,0.0223,-514959.4027,52.15532251,0.021745705,6.37E-08,1.22E+06,0.744008936,3.04E-29,5.22E-09,3.10E-27,1.01E-12,1.02E-08,5.15E+05
20,0.0224,-514353.5729,52.38920288,0.021784294,6.37E-08,1.22E+06,0.744262902,3.11E-29,5.22E-09,3.17E-27,1.01E-12,1.02E-08,5.14E+05
20,0.0225,-513750.4418,52.62308325,0.021822757,6.38E-08,1.22E+06,0.744515958,3.18E-29,5.22E-09,3.24E-27,1.01E-12,1.03E-08,5.14E+05
20,0.0226,-513149.9852,52.85696362,0.021861094,6.39E-08,1.22E+06,0.744768112,3.25E-29,5.22E-09,3.32E-27,1.02E-12,1.03E-08,5.13E+05
20,0.0227,-512552.1797,53.09084399,0.021899306,6.40E-08,1.22E+06,0.745019371,3.33E-29,5.22E-09,3.39E-27,1.02E-12,1.04E-08,5.13E+05
20,0.0228,-511957.0019,53.32472436,0.021937394,6.40E-08,1.22E+06,0.745269743,3.40E-29,5.22E-09,3.47E-27,1.03E-12,1.04E-08,5.12E+05
20,0.0229,-511364.4289,53.55860473,0.02197536,6.41E-08,1.22E+06,0.745519235,3.48E-29,5.22E-09,3.55E-27,1.03E-12,1.05E-08,5.11E+05
20,0.023,-510774.4378,53.7924851,0.022013203,6.42E-08,1.22E+06,0.745767854,3.56E-29,5.22E-09,3.63E-27,1.04E-12,1.05E-08,5.11E+05
20,0.0231,-510187.0064,54.02636547,0.022050926,6.43E-08,1.22E+06,0.746015607,3.64E-29,5.22E-09,3.71E-27,1.04E-12,1.05E-08,5.10E+05
20,0.0232,-509602.1125,54.26024584,0.022088529,6.43E-08,1.22E+06,0.746262501,3.73E-29,5.22E-09,3.80E-27,1.05E-12,1.06E-08,5.10E+05
20,0.0233,-509019.7343,54.49412621,0.022126012,6.44E-08,1.22E+06,0.746508543,3.81E-29,5.22E-09,3.88E-27,1.05E-12,1.06E-08,5.09E+05
20,0.0234,-508439.8502,54.72800658,0.022163378,6.45E-08,1.22E+06,0.74675374,3.89E-29,5.22E-09,3.97E-27,1.05E-12,1.07E-08,5.08E+05
20,0.0235,-507862.439,54.96188695,0.022200626,6.45E-08,1.22E+06,0.746998098,3.98E-29,5.22E-09,4.06E-27,1.06E-12,1.07E-08,5.08E+05
20,0.0236,-507287.4796,55.19576732,0.022237759,6.46E-08,1.22E+06,0.747241625,4.07E-29,5.22E-09,4.15E-27,1.06E-12,1.08E-08,5.07E+05
20,0.0237,-506714.9514,55.42964769,0.022274775,6.47E-08,1.22E+06,0.747484326,4.16E-29,5.22E-09,4.24E-27,1.07E-12,1.08E-08,5.07E+05
20,0.0238,-506144.8338,55.66352806,0.022311678,6.48E-08,1.22E+06,0.747726209,4.25E-29,5.22E-09,4.34E-27,1.07E-12,1.08E-08,5.06E+05
20,0.0239,-505577.1066,55.89740843,0.022348467,6.48E-08,1.22E+06,0.747967279,4.35E-29,5.22E-09,4.43E-27,1.08E-12,1.09E-08,5.06E+05
20,0.024,-505011.7499,56.1312888,0.022385143,6.49E-08,1.22E+06,0.748207544,4.44E-29,5.21E-09,4.53E-27,1.08E-12,1.09E-08,5.05E+05
20,0.0241,-504448.744,56.36516917,0.022421708,6.50E-08,1.22E+06,0.748447008,4.54E-29,5.21E-09,4.63E-27,1.09E-12,1.10E-08,5.04E+05
20,0.0242,-503888.0694,56.59904954,0.022458161,6.51E-08,1.22E+06,0.748685679,4.64E-29,5.21E-09,4.73E-27,1.09E-12,1.10E-08,5.04E+05
20,0.0243,-503329.7068,56.83292991,0.022494504,6.51E-08,1.22E+06,0.748923563,4.74E-29,5.21E-09,4.83E-27,1.09E-12,1.11E-08,5.03E+05
20,0.0244,-502773.6374,57.06681028,0.022530738,6.52E-08,1.22E+06,0.749160665,4.84E-29,5.21E-09,4.93E-27,1.10E-12,1.11E-08,5.03E+05
20,0.0245,-502219.8422,57.30069065,0.022566864,6.53E-08,1.22E+06,0.749396992,4.94E-29,5.21E-09,5.04E-27,1.10E-12,1.11E-08,5.02E+05
20,0.0246,-501668.3028,57.53457102,0.022602881,6.53E-08,1.22E+06,0.749632549,5.05E-29,5.21E-09,5.15E-27,1.11E-12,1.12E-08,5.02E+05
20,0.0247,-501119.001,57.76845139,0.022638792,6.54E-08,1.22E+06,0.749867343,5.16E-29,5.21E-09,5.26E-27,1.11E-12,1.12E-08,5.01E+05
20,0.0248,-500571.9185,58.00233176,0.022674597,6.55E-08,1.22E+06,0.750101378,5.27E-29,5.21E-09,5.37E-27,1.12E-12,1.13E-08,5.01E+05
20,0.0249,-500027.0376,58.23621213,0.022710296,6.56E-08,1.22E+06,0.750334661,5.38E-29,5.21E-09,5.48E-27,1.12E-12,1.13E-08,5.00E+05
20,0.025,-499484.3405,58.4700925,0.022745891,6.56E-08,1.22E+06,0.750567198,5.49E-29,5.21E-09,5.60E-27,1.12E-12,1.14E-08,4.99E+05
20,0.0251,-498943.81,58.70397287,0.022781382,6.57E-08,1.22E+06,0.750798993,5.61E-29,5.21E-09,5.72E-27,1.13E-12,1.14E-08,4.99E+05
20,0.0252,-498405.4286,58.93785324,0.02281677,6.58E-08,1.22E+06,0.751030053,5.72E-29,5.21E-09,5.84E-27,1.13E-12,1.14E-08,4.98E+05
20,0.0253,-497869.1795,59.17173361,0.022852056,6.58E-08,1.22E+06,0.751260383,5.84E-29,5.21E-09,5.96E-27,1.14E-12,1.15E-08,4.98E+05
20,0.0254,-497335.0458,59.40561398,0.02288724,6.59E-08,1.22E+06,0.751489988,5.96E-29,5.21E-09,6.08E-27,1.14E-12,1.15E-08,4.97E+05
20,0.0255,-496803.0108,59.63949435,0.022922324,6.60E-08,1.22E+06,0.751718874,6.09E-29,5.21E-09,6.21E-27,1.15E-12,1.16E-08,4.97E+05
20,0.0256,-496273.0581,59.87337472,0.022957307,6.60E-08,1.22E+06,0.751947045,6.21E-29,5.21E-09,6.34E-27,1.15E-12,1.16E-08,4.96E+05
20,0.0257,-495745.1716,60.10725509,0.022992191,6.61E-08,1.22E+06,0.752174507,6.34E-29,5.21E-09,6.47E-27,1.16E-12,1.16E-08,4.96E+05
20,0.0258,-495219.3351,60.34113546,0.023026976,6.62E-08,1.22E+06,0.752401266,6.47E-29,5.21E-09,6.60E-27,1.16E-12,1.17E-08,4.95E+05
20,0.0259,-494695.5328,60.57501583,0.023061664,6.63E-08,1.22E+06,0.752627325,6.60E-29,5.21E-09,6.73E-27,1.16E-12,1.17E-08,4.95E+05
20,0.026,-494173.749,60.8088962,0.023096254,6.63E-08,1.22E+06,0.752852691,6.74E-29,5.21E-09,6.87E-27,1.17E-12,1.18E-08,4.94E+05
20,0.0261,-493653.9682,61.04277657,0.023130747,6.64E-08,1.22E+06,0.753077368,6.87E-29,5.21E-09,7.01E-27,1.17E-12,1.18E-08,4.94E+05
20,0.0262,-493136.1751,61.27665694,0.023165145,6.65E-08,1.22E+06,0.753301362,7.01E-29,5.20E-09,7.15E-27,1.18E-12,1.19E-08,4.93E+05
20,0.0263,-492620.3546,61.51053731,0.023199447,6.65E-08,1.22E+06,0.753524676,7.16E-29,5.20E-09,7.30E-27,1.18E-12,1.19E-08,4.93E+05
20,0.0264,-492106.4916,61.74441768,0.023233655,6.66E-08,1.22E+06,0.753747316,7.30E-29,5.20E-09,7.44E-27,1.19E-12,1.19E-08,4.92E+05
20,0.0265,-491594.5714,61.97829805,0.023267768,6.67E-08,1.22E+06,0.753969286,7.44E-29,5.20E-09,7.59E-27,1.19E-12,1.20E-08,4.92E+05
20,0.0266,-491084.5794,62.21217842,0.023301789,6.67E-08,1.22E+06,0.754190592,7.59E-29,5.20E-09,7.74E-27,1.20E-12,1.20E-08,4.91E+05
20,0.0267,-490576.501,62.44605879,0.023335717,6.68E-08,1.22E+06,0.754411238,7.74E-29,5.20E-09,7.90E-27,1.20E-12,1.21E-08,4.91E+05
20,0.0268,-490070.322,62.67993916,0.023369553,6.69E-08,1.22E+06,0.754631228,7.90E-29,5.20E-09,8.05E-27,1.20E-12,1.21E-08,4.90E+05
20,0.0269,-489566.0282,62.91381953,0.023403297,6.69E-08,1.22E+06,0.754850567,8.05E-29,5.20E-09,8.21E-27,1.21E-12,1.22E-08,4.90E+05
20,0.027,-489063.6056,63.1476999,0.023436951,6.70E-08,1.22E+06,0.75506926,8.21E-29,5.20E-09,8.37E-27,1.21E-12,1.22E-08,4.89E+05
20,0.0271,-488563.0404,63.38158027,0.023470514,6.71E-08,1.22E+06,0.755287311,8.37E-29,5.20E-09,8.54E-27,1.22E-12,1.22E-08,4.89E+05
20,0.0272,-488064.319,63.61546064,0.023503988,6.72E-08,1.22E+06,0.755504724,8.54E-29,5.20E-09,8.70E-27,1.22E-12,1.23E-08,4.88E+05
20,0.0273,-487567.4277,63.84934101,0.023537373,6.72E-08,1.22E+06,0.755721504,8.70E-29,5.20E-09,8.87E-27,1.23E-12,1.23E-08,4.88E+05
20,0.0274,-487072.3532,64.08322138,0.02357067,6.73E-08,1.22E+06,0.755937655,8.87E-29,5.20E-09,9.05E-27,1.23E-12,1.24E-08,4.87E+05
20,0.0275,-486579.0822,64.31710175,0.023603879,6.74E-08,1.22E+06,0.756153182,9.04E-29,5.20E-09,9.22E-27,1.23E-12,1.24E-08,4.87E+05
20,0.0276,-486087.6017,64.55098212,0.023637001,6.74E-08,1.22E+06,0.756368088,9.22E-29,5.20E-09,9.40E-27,1.24E-12,1.24E-08,4.86E+05
20,0.0277,-485597.8987,64.78486249,0.023670036,6.75E-08,1.23E+06,0.756582378,9.39E-29,5.20E-09,9.58E-27,1.24E-12,1.25E-08,4.86E+05
20,0.0278,-485109.9604,65.01874286,0.023702985,6.76E-08,1.23E+06,0.756796056,9.57E-29,5.20E-09,9.76E-27,1.25E-12,1.25E-08,4.85E+05
20,0.0279,-484623.7742,65.25262323,0.023735849,6.76E-08,1.23E+06,0.757009126,9.76E-29,5.20E-09,9.95E-27,1.25E-12,1.26E-08,4.85E+05
20,0.028,-484139.3274,65.4865036,0.023768627,6.77E-08,1.23E+06,0.757221592,9.94E-29,5.20E-09,1.01E-26,1.26E-12,1.26E-08,4.84E+05
20,0.0281,-483656.6077,65.72038397,0.023801322,6.78E-08,1.23E+06,0.757433458,1.01E-28,5.20E-09,1.03E-26,1.26E-12,1.27E-08,4.84E+05
20,0.0282,-483175.6029,65.95426434,0.023833932,6.78E-08,1.23E+06,0.757644729,1.03E-28,5.20E-09,1.05E-26,1.27E-12,1.27E-08,4.83E+05
20,0.0283,-482696.3007,66.18814471,0.02386646,6.79E-08,1.23E+06,0.757855407,1.05E-28,5.20E-09,1.07E-26,1.27E-12,1.27E-08,4.83E+05
20,0.0284,-482218.6891,66.42202508,0.023898904,6.80E-08,1.23E+06,0.758065497,1.07E-28,5.20E-09,1.09E-26,1.27E-12,1.28E-08,4.82E+05
20,0.0285,-481742.7564,66.65590545,0.023931267,6.80E-08,1.23E+06,0.758275003,1.09E-28,5.20E-09,1.11E-26,1.28E-12,1.28E-08,4.82E+05
20,0.0286,-481268.4907,66.88978582,0.023963548,6.81E-08,1.23E+06,0.758483928,1.11E-28,5.20E-09,1.13E-26,1.28E-12,1.29E-08,4.81E+05
20,0.0287,-480795.8803,67.12366619,0.023995747,6.82E-08,1.23E+06,0.758692277,1.13E-28,5.19E-09,1.15E-26,1.29E-12,1.29E-08,4.81E+05
20,0.0288,-480324.9138,67.35754656,0.024027866,6.82E-08,1.23E+06,0.758900053,1.15E-28,5.19E-09,1.18E-26,1.29E-12,1.30E-08,4.80E+05
20,0.0289,-479855.5798,67.59142693,0.024059905,6.83E-08,1.23E+06,0.75910726,1.17E-28,5.19E-09,1.20E-26,1.30E-12,1.30E-08,4.80E+05
20,0.029,-479387.867,67.8253073,0.024091865,6.84E-08,1.23E+06,0.759313901,1.20E-28,5.19E-09,1.22E-26,1.30E-12,1.30E-08,4.79E+05
20,0.0291,-478921.7642,68.05918767,0.024123745,6.84E-08,1.23E+06,0.759519981,1.22E-28,5.19E-09,1.24E-26,1.31E-12,1.31E-08,4.79E+05
20,0.0292,-478457.2604,68.29306804,0.024155547,6.85E-08,1.23E+06,0.759725502,1.24E-28,5.19E-09,1.27E-26,1.31E-12,1.31E-08,4.78E+05
20,0.0293,-477994.3446,68.52694841,0.02418727,6.86E-08,1.23E+06,0.759930468,1.26E-28,5.19E-09,1.29E-26,1.31E-12,1.32E-08,4.78E+05
20,0.0294,-477533.0061,68.76082878,0.024218916,6.86E-08,1.23E+06,0.760134883,1.29E-28,5.19E-09,1.31E-26,1.32E-12,1.32E-08,4.78E+05
20,0.0295,-477073.2341,68.99470915,0.024250485,6.87E-08,1.23E+06,0.76033875,1.31E-28,5.19E-09,1.34E-26,1.32E-12,1.32E-08,4.77E+05
20,0.0296,-476615.018,69.22858952,0.024281977,6.88E-08,1.23E+06,0.760542073,1.33E-28,5.19E-09,1.36E-26,1.33E-12,1.33E-08,4.77E+05
20,0.0297,-476158.3473,69.46246989,0.024313393,6.88E-08,1.23E+06,0.760744856,1.36E-28,5.19E-09,1.38E-26,1.33E-12,1.33E-08,4.76E+05
20,0.0298,-475703.2116,69.69635026,0.024344733,6.89E-08,1.23E+06,0.7609471,1.38E-28,5.19E-09,1.41E-26,1.34E-12,1.34E-08,4.76E+05
20,0.0299,-475249.6007,69.93023063,0.024375998,6.90E-08,1.23E+06,0.761148811,1.41E-28,5.19E-09,1.43E-26,1.34E-12,1.34E-08,4.75E+05
20,0.03,-474797.5044,70.164111,0.024407188,6.90E-08,1.23E+06,0.761349991,1.43E-28,5.19E-09,1.46E-26,1.34E-12,1.35E-08,4.75E+05
20,0.0301,-474346.9126,70.39799137,0.024438304,6.91E-08,1.23E+06,0.761550643,1.46E-28,5.19E-09,1.49E-26,1.35E-12,1.35E-08,4.74E+05
20,0.0302,-473897.8152,70.63187174,0.024469345,6.92E-08,1.23E+06,0.761750771,1.48E-28,5.19E-09,1.51E-26,1.35E-12,1.35E-08,4.74E+05
20,0.0303,-473450.2025,70.86575211,0.024500314,6.92E-08,1.23E+06,0.761950378,1.51E-28,5.19E-09,1.54E-26,1.36E-12,1.36E-08,4.73E+05
20,0.0304,-473004.0646,71.09963248,0.024531209,6.93E-08,1.23E+06,0.762149468,1.54E-28,5.19E-09,1.57E-26,1.36E-12,1.36E-08,4.73E+05
20,0.0305,-472559.3918,71.33351285,0.024562032,6.93E-08,1.23E+06,0.762348042,1.56E-28,5.19E-09,1.59E-26,1.37E-12,1.37E-08,4.73E+05
20,0.0306,-472116.1747,71.56739322,0.024592783,6.94E-08,1.23E+06,0.762546105,1.59E-28,5.19E-09,1.62E-26,1.37E-12,1.37E-08,4.72E+05
20,0.0307,-471674.4035,71.80127359,0.024623462,6.95E-08,1.23E+06,0.76274366,1.62E-28,5.19E-09,1.65E-26,1.38E-12,1.37E-08,4.72E+05
20,0.0308,-471234.0691,72.03515396,0.024654069,6.95E-08,1.23E+06,0.76294071,1.65E-28,5.19E-09,1.68E-26,1.38E-12,1.38E-08,4.71E+05
20,0.0309,-470795.162,72.26903433,0.024684606,6.96E-08,1.23E+06,0.763137257,1.68E-28,5.19E-09,1.71E-26,1.38E-12,1.38E-08,4.71E+05
20,0.031,-470357.673,72.5029147,0.024715073,6.97E-08,1.23E+06,0.763333305,1.70E-28,5.19E-09,1.74E-26,1.39E-12,1.39E-08,4.70E+05
20,0.0311,-469921.5929,72.73679507,0.024745469,6.97E-08,1.23E+06,0.763528857,1.73E-28,5.19E-09,1.77E-26,1.39E-12,1.39E-08,4.70E+05
20,0.0312,-469486.9129,72.97067544,0.024775796,6.98E-08,1.23E+06,0.763723915,1.76E-28,5.18E-09,1.80E-26,1.40E-12,1.40E-08,4.69E+05
20,0.0313,-469053.6238,73.20455581,0.024806054,6.99E-08,1.23E+06,0.763918483,1.79E-28,5.18E-09,1.83E-26,1.40E-12,1.40E-08,4.69E+05
20,0.0314,-468621.7168,73.43843618,0.024836242,6.99E-08,1.23E+06,0.764112564,1.82E-28,5.18E-09,1.86E-26,1.41E-12,1.40E-08,4.69E+05
20,0.0315,-468191.1831,73.67231655,0.024866363,7.00E-08,1.23E+06,0.76430616,1.86E-28,5.18E-09,1.89E-26,1.41E-12,1.41E-08,4.68E+05
20,0.0316,-467762.014,73.90619692,0.024896415,7.01E-08,1.23E+06,0.764499275,1.89E-28,5.18E-09,1.92E-26,1.41E-12,1.41E-08,4.68E+05
